kind,layer,mean,ci_lo,ci_hi,pos_frac,n,vnorm_mean,split,increment
attn_layer,19,0.02734375,-0.00537109375,0.06103515625,0.390625,128,2.454162960872054,validation,
attn_layer,20,-0.02197265625,-0.0556640625,0.01025390625,0.2890625,128,2.1063857562839985,validation,
attn_layer,21,-0.015625,-0.044934082031249996,0.010754394531249822,0.28125,128,2.226151798851788,validation,
attn_layer,22,-0.00341796875,-0.0224609375,0.01611328125,0.265625,128,1.7967705484479666,validation,
attn_layer,23,0.009765625,-0.01806640625,0.0361328125,0.3515625,128,2.23054816480726,validation,
attn_layer,24,0.0185546875,-0.0078125,0.0439453125,0.3671875,128,2.2034047041088343,validation,
attn_layer,25,0.013671875,-0.020520019531249996,0.04931640625,0.390625,128,3.302946114912629,validation,
attn_layer,26,0.048828125,0.01171875,0.0859375,0.5078125,128,3.2656671088188887,validation,
attn_layer,27,0.02783203125,0.0048828125,0.05078125,0.3828125,128,2.5083524151705205,validation,
attn_layer,28,0.4033203125,0.3212890625,0.48779296875,0.796875,128,3.6442892234772444,validation,
attn_layer,29,0.00439453125,-0.017578125,0.025390625,0.3203125,128,2.5210535870864987,validation,
attn_layer,30,-0.00244140625,-0.03125,0.02734375,0.3515625,128,3.023257652297616,validation,
attn_layer,31,0.021484375,-0.0029296875,0.04541015625,0.4453125,128,3.052589508704841,validation,
attn_layer,32,-0.02880859375,-0.05419921875,-0.00390625,0.203125,128,2.963981823064387,validation,
attn_layer,33,0.013671875,-0.009765625,0.03662109375,0.3359375,128,3.06690766569227,validation,
attn_layer,34,-0.02490234375,-0.048828125,-0.00390625,0.203125,128,2.5441642249934375,validation,
attn_layer,35,0.0009765625,-0.02734375,0.0283203125,0.3203125,128,3.383707915432751,validation,
attn_layer,36,-0.00830078125,-0.033203125,0.0146484375,0.3203125,128,3.3463781950995326,validation,
attn_layer,37,0.0107421875,-0.0185546875,0.0400390625,0.3203125,128,4.977461303584278,validation,
attn_layer,38,0.091796875,0.0439453125,0.1376953125,0.546875,128,5.694312470033765,validation,
attn_layer,39,0.0146484375,-0.02001953125,0.048828125,0.34375,128,4.260097591206431,validation,
attn_layer,40,1.59423828125,1.40966796875,1.791015625,0.9609375,128,9.520998125895858,validation,
attn_layer,41,-0.021484375,-0.05078125,0.0068359375,0.3359375,128,7.178828718140721,validation,
attn_layer,42,0.01708984375,-0.016613769531249996,0.0517578125,0.390625,128,8.714954853057861,validation,
attn_layer,43,1.099853515625,0.92430419921875,1.2900390625,0.8984375,128,12.968819342553616,validation,
attn_layer,44,0.02001953125,-0.013671875,0.05322265625,0.3671875,128,7.695904325693846,validation,
attn_layer,45,0.0458984375,-0.0009765625,0.0986328125,0.359375,128,9.736598681658506,validation,
