layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_rescue_p,val_spec,val_spec_lo,val_spec_hi,val_control,concentration,concentration_lo,concentration_hi
38,0.158203125,0.1285400390625,0.0885009765625,0.16858215332031246,0.1317138671875,0.0933837890625,0.172119140625,7,117,64,57,88,0.06463623046875,100,0.06396484375,0.0439453125,0.08447265625,0.0,0.04809570312500001,0.027994791666666668,0.06852213541666666,0.015869140625,0.4856348470806302,0.3513753327417924,0.6520132890057356
39,0.109375,0.0531005859375,0.0142822265625,0.09167785644531246,0.0618896484375,0.025265502929687503,0.09900207519531246,6,126,64,40,126,0.05035400390625,125,0.0306396484375,0.010498046875,0.051760864257812456,0.0043,0.030436197916666664,0.009521484375,0.051759847005208304,0.00020345052083333218,0.49506903353057197,0.2322412271111219,0.960628202142523
40,0.53912353515625,0.4581298828125,0.3702392578125,0.5479736328125,0.4742431640625,0.3886688232421875,0.5637237548828125,5,111,64,127,94,0.1773681640625,95,0.128662109375,0.081536865234375,0.181640625,0.0,0.09598795572916666,0.045445760091145836,0.15083821614583331,0.03267415364583333,0.2712998712998713,0.18710525201430514,0.3557272574663879
41,0.314697265625,0.2843017578125,0.2193572998046875,0.351806640625,0.2906494140625,0.2249755859375,0.35791320800781246,5,117,64,1,117,0.169921875,112,0.1363525390625,0.0991180419921875,0.174560546875,0.0,0.12284342447916664,0.082763671875,0.16276346842447914,0.013509114583333332,0.46913061738765227,0.35335754660646074,0.6012020087097782
42,0.57666015625,0.6282958984375,0.5262420654296875,0.7397521972656249,0.6402587890625,0.5380859375,0.7496368408203125,5,124,64,115,124,0.50628662109375,123,0.5201416015625,0.4256500244140625,0.6254913330078125,0.0,0.49007161458333337,0.394366455078125,0.596923828125,0.030069986979166668,0.8123927550047665,0.7292923407087459,0.8965071976572415
43,0.7349853515625,0.6629638671875,0.5258758544921875,0.8099456787109374,0.6551513671875,0.5172119140625,0.8020202636718747,7,112,64,5,77,0.203338623046875,85,0.17578125,0.10447998046875001,0.2617309570312498,0.0,0.1129150390625,0.037026977539062485,0.2015848795572916,0.0628662109375,0.26830631637786473,0.16958734584459695,0.37967492216921106
44,1.09521484375,1.0645751953125,0.9044097900390625,1.2398803710937498,1.0819091796875,0.9240692138671875,1.2524444580078125,5,110,64,69,110,0.54351806640625,115,0.5491943359375,0.421746826171875,0.6899444580078125,0.0,0.46443684895833337,0.3333333333333333,0.6086547851562498,0.08475748697916667,0.5076159314002031,0.41738642058646047,0.5958219007703374
45,-0.1959228515625,-0.0839080810546875,-0.2352771759033203,0.06004371643066406,-0.0709381103515625,-0.22218704223632812,0.06868057250976561,4,107,64,127,65,0.0028076171875,67,0.010009765625,0.00048828125,0.0205078125,0.0587,0.04541015624999999,0.016438802083333336,0.07999877929687498,-0.03540039062499999,-0.1411056141105614,-1.4582712208000377,1.1230387288977126
46,-0.044921875,-0.02783203125,-0.12085876464843749,0.06909484863281246,-0.0301513671875,-0.1241485595703125,0.065673828125,6,118,64,67,90,0.01885986328125,81,-0.007568359375,-0.02197265625,0.007568359375,0.3532,-0.009684244791666664,-0.032307942708333336,0.013183593749999997,0.0021158854166666674,0.25101214574898784,-2.3645454545454543,2.1143697478991585
47,-0.0323486328125,-0.116943359375,-0.288330078125,0.04932250976562491,-0.108154296875,-0.281011962890625,0.055694580078124556,7,121,64,34,114,0.05859375,110,0.021728515625,-0.007330322265624998,0.050048828125,0.1461,0.037516276041666664,0.00854288736979167,0.06656901041666666,-0.015787760416666664,-0.20090293453724606,-3.114689440993789,3.0536919040479478
